,Date,Price
518,1999-01-29 0:00:00,1.8300000000000003
519,1999-02-01 0:00:00,1.75
520,1999-02-02 0:00:00,1.7800000000000005
521,1999-02-03 0:00:00,1.7999999999999998
522,1999-02-04 0:00:00,1.789999999999999
523,1999-02-05 0:00:00,1.8099999999999994
524,1999-02-08 0:00:00,1.8099999999999994
525,1999-02-09 0:00:00,1.8199999999999998
526,1999-02-10 0:00:00,1.7999999999999998
527,1999-02-11 0:00:00,1.7800000000000005
528,1999-02-12 0:00:00,1.8199999999999998
529,1999-02-16 0:00:00,1.789999999999999
530,1999-02-17 0:00:00,1.789999999999999
531,1999-02-18 0:00:00,1.7999999999999998
532,1999-02-19 0:00:00,1.789999999999999
533,1999-02-22 0:00:00,1.7700000000000007
534,1999-02-23 0:00:00,1.75
535,1999-02-24 0:00:00,1.73
536,1999-02-25 0:00:00,1.6400000000000003
537,1999-02-26 0:00:00,1.63
538,1999-03-01 0:00:00,1.6499999999999992
539,1999-03-02 0:00:00,1.6699999999999997
540,1999-03-03 0:00:00,1.6800000000000002
541,1999-03-04 0:00:00,1.719999999999999
542,1999-03-05 0:00:00,1.739999999999999
543,1999-03-08 0:00:00,1.8700000000000003
544,1999-03-09 0:00:00,1.8599999999999988
545,1999-03-10 0:00:00,1.939999999999999
546,1999-03-11 0:00:00,1.8700000000000003
547,1999-03-12 0:00:00,1.8099999999999994
548,1999-03-15 0:00:00,1.75
549,1999-03-16 0:00:00,1.75
550,1999-03-17 0:00:00,1.75
551,1999-03-18 0:00:00,1.75
552,1999-03-19 0:00:00,1.73
553,1999-03-22 0:00:00,1.739999999999999
554,1999-03-23 0:00:00,1.7999999999999998
555,1999-03-24 0:00:00,1.789999999999999
556,1999-03-25 0:00:00,1.7999999999999998
557,1999-03-26 0:00:00,1.8300000000000003
558,1999-03-29 0:00:00,1.7999999999999998
559,1999-03-30 0:00:00,1.8899999999999997
560,1999-03-31 0:00:00,2.0200000000000005
561,1999-04-01 0:00:00,1.95
562,1999-04-05 0:00:00,2.0300000000000002
563,1999-04-06 0:00:00,1.9800000000000002
564,1999-04-07 0:00:00,2.0300000000000002
565,1999-04-08 0:00:00,2.0699999999999994
566,1999-04-09 0:00:00,2.1
567,1999-04-12 0:00:00,2.0599999999999996
568,1999-04-13 0:00:00,2.140000000000001
569,1999-04-14 0:00:00,2.109999999999999
570,1999-04-15 0:00:00,2.140000000000001
571,1999-04-16 0:00:00,2.140000000000001
572,1999-04-19 0:00:00,2.1
573,1999-04-20 0:00:00,2.1799999999999997
574,1999-04-21 0:00:00,2.1699999999999995
575,1999-04-22 0:00:00,2.2399999999999993
576,1999-04-23 0:00:00,2.230000000000001
577,1999-04-26 0:00:00,2.230000000000001
578,1999-04-27 0:00:00,2.32
579,1999-04-28 0:00:00,2.31
580,1999-04-29 0:00:00,2.3699999999999997
581,1999-04-30 0:00:00,2.25
582,1999-05-03 0:00:00,2.230000000000001
583,1999-05-04 0:00:00,2.32
584,1999-05-05 0:00:00,2.3600000000000017
585,1999-05-06 0:00:00,2.32
586,1999-05-07 0:00:00,2.25
587,1999-05-10 0:00:00,2.25
588,1999-05-11 0:00:00,2.2899999999999996
589,1999-05-12 0:00:00,2.19
590,1999-05-13 0:00:00,2.21
591,1999-05-14 0:00:00,2.2799999999999994
592,1999-05-17 0:00:00,2.31
593,1999-05-18 0:00:00,2.299999999999999
594,1999-05-19 0:00:00,2.27
595,1999-05-20 0:00:00,2.2600000000000002
596,1999-05-21 0:00:00,2.21
597,1999-05-24 0:00:00,2.19
598,1999-05-25 0:00:00,2.1799999999999997
599,1999-05-26 0:00:00,2.2199999999999998
600,1999-05-27 0:00:00,2.27
601,1999-05-28 0:00:00,2.2899999999999996
602,1999-06-01 0:00:00,2.34
603,1999-06-02 0:00:00,2.3600000000000017
604,1999-06-03 0:00:00,2.3500000000000005
605,1999-06-04 0:00:00,2.31
606,1999-06-07 0:00:00,2.4099999999999993
607,1999-06-08 0:00:00,2.3799999999999994
608,1999-06-09 0:00:00,2.39
609,1999-06-10 0:00:00,2.3699999999999997
610,1999-06-11 0:00:00,2.299999999999999
611,1999-06-14 0:00:00,2.2899999999999996
612,1999-06-15 0:00:00,2.2799999999999994
613,1999-06-16 0:00:00,2.2799999999999994
614,1999-06-17 0:00:00,2.2399999999999993
615,1999-06-18 0:00:00,2.2399999999999993
616,1999-06-21 0:00:00,2.2199999999999998
617,1999-06-22 0:00:00,2.230000000000001
618,1999-06-23 0:00:00,2.25
619,1999-06-24 0:00:00,2.2600000000000002
620,1999-06-25 0:00:00,2.27
621,1999-06-28 0:00:00,2.25
622,1999-06-29 0:00:00,2.3299999999999983
623,1999-06-30 0:00:00,2.34
624,1999-07-01 0:00:00,2.2899999999999996
625,1999-07-02 0:00:00,2.2600000000000002
